id,product_id,color,price,season,image_url,name,brand,gender,category,isTrendy
4198,JA222H039-K11,Blue,80,SUMMER,https://secure-i2.ztat.net/detail/JA/22/2H/03/9K/11/JA222H039-K11@14.jpg,JJORCALL REGULAR FIT - Summer jacket - black navy ,Jack & Jones,MALE,mens-clothing-jackets,0
4199,3CR42F008-C11,Grey,85,SUMMER,https://secure-i3.ztat.net/detail/3C/R4/2F/00/8C/11/3CR42F008-C11@5.jpg,VILTA - Hardshell jacket - granite combo,Craghoppers,MALE,mens-clothing-jackets,0
4200,OA122J012-B11,Beige,225,SUMMER,https://secure-i3.ztat.net/detail/OA/12/2J/01/2B/11/OA122J012-B11@15.jpg,KEN - Leather jacket - toffee,Oakwood,MALE,mens-clothing-jackets,0
4201,K2022H00N-Q11,Black,65,SUMMER,https://secure-i4.ztat.net/detail/K2/02/2H/00/NQ/11/K2022H00N-Q11@2.jpg,TONY - Summer jacket - black,Kaporal,MALE,mens-clothing-jackets,0
4202,R2342F01H-O11,Brown,135,SUMMER,https://secure-i5.ztat.net/detail/R2/34/2F/01/HO/11/R2342F01H-O11@10.jpg,MINNIESOTA - Hardshell jacket - gold cumin,Regatta,MALE,mens-clothing-jackets,0
4203,1FN22J00G-Q11,Black,235,SUMMER,https://secure-i5.ztat.net/detail/1F/N2/2J/00/GQ/11/1FN22J00G-Q11@2.jpg,MOTOROOD - Leather jacket - black,Freaky Nation,MALE,mens-clothing-jackets,0
4204,YO122H00Y-N11,Olive,42,SUMMER,https://secure-i3.ztat.net/detail/YO/12/2H/00/YN/11/YO122H00Y-N11@10.jpg,Windbreaker - olive,YOUR TURN,MALE,mens-clothing-jackets,0
4205,YT142F003-Q11,Black,34,SUMMER,https://secure-i2.ztat.net/detail/YT/14/2F/00/3Q/11/YT142F003-Q11@14.jpg,Summer jacket - black,Your Turn Active,MALE,mens-clothing-jackets,0
4206,C2342B03M-M11,Green,80,SUMMER,https://secure-i5.ztat.net/detail/C2/34/2B/03/MM/11/C2342B03M-M11@1.jpg,MISSION AIR II - Outdoor jacket - green,Columbia,MALE,mens-clothing-jackets,0
4207,GO222J000-Q11,Black,250,SUMMER,https://secure-i3.ztat.net/detail/GO/22/2J/00/0Q/11/GO222J000-Q11@5.jpg,GALLERY - Leather jacket - black,Goosecraft,MALE,mens-clothing-jackets,0
4208,PA942B02U-103,Grey,110,SUMMER,https://secure-i3.ztat.net/detail/PA/94/2B/02/U1/03/PA942B02U-103@1.1.jpg,TORRENT - Hardshell jacket - grey,Patagonia,MALE,mens-clothing-jackets,0
4209,TE422J008-102,Grey,50,WINTER,https://secure-i4.ztat.net/detail/TE/42/2J/00/81/02/TE422J008-102@1.1.jpg,QUILTIN - Light jacket - charcoal,Ted Baker,MALE,mens-clothing-jackets,0
4210,C2342F002-K11,Blue,80,SUMMER,https://secure-i4.ztat.net/detail/C2/34/2F/00/2K/11/C2342F002-K11@4.jpg,SWEET AS II - Waterproof jacket - hyper blue,Columbia,MALE,mens-clothing-jackets,0
4211,ED122I01T-802,Black,25,SUMMER,https://secure-i3.ztat.net/detail/ED/12/2I/01/T8/02/ED122I01T-802@1.1.jpg,ESSENT - Jumper - schwarz,edc by Esprit,MALE,mens-clothing-jumpers-cardigans,0
4212,ED122I01T-602,Green,25,SUMMER,https://secure-i6.ztat.net/detail/ED/12/2I/01/T6/02/ED122I01T-602@18.jpg,ESSENT - Jumper - grün,edc by Esprit,MALE,mens-clothing-jumpers-cardigans,0
4213,ED122I01T-502,Blue,25,SUMMER,https://secure-i6.ztat.net/detail/ED/12/2I/01/T5/02/ED122I01T-502@1.1.jpg,ESSENT - Jumper - imperial blue,edc by Esprit,MALE,mens-clothing-jumpers-cardigans,0
4214,ED122I01T-113,Grey,25,SUMMER,https://secure-i2.ztat.net/detail/ED/12/2I/01/T1/13/ED122I01T-113@1.1.jpg,ESSENT - Jumper - dark grey melange,edc by Esprit,MALE,mens-clothing-jumpers-cardigans,0
4215,TO122I00W-802,Black,80,ALL,https://secure-i2.ztat.net/detail/TO/12/2I/00/W8/02/TO122I00W-802@8.1.jpg,PACIFIC - Jumper - new black,Tommy Hilfiger,MALE,mens-clothing-jumpers-cardigans,0
4216,TI522Q005-K11,Blue,85,ALL,https://secure-i2.ztat.net/detail/TI/52/2Q/00/5K/11/TI522Q005-K11@7.jpg,HARVARD - Jumper - light ink,Tiger of Sweden,MALE,mens-clothing-jumpers-cardigans,0
4217,TI522Q005-C12,Grey,85,ALL,https://secure-i6.ztat.net/detail/TI/52/2Q/00/5C/12/TI522Q005-C12@4.1.jpg,HARVARD - Jumper - plutonium,Tiger of Sweden,MALE,mens-clothing-jumpers-cardigans,0
4218,TI522I00Z-102,Grey,100,ALL,https://secure-i6.ztat.net/detail/TI/52/2I/00/Z1/02/TI522I00Z-102@20.1.jpg,TERRY - Jumper - grey street,Tiger of Sweden,MALE,mens-clothing-jumpers-cardigans,0
4219,JL122I00P-802,Black,85,ALL,https://secure-i3.ztat.net/detail/JL/12/2I/00/P8/02/JL122I00P-802@1.1.jpg,LYMANN - Jumper - black,J.LINDEBERG,MALE,mens-clothing-jumpers-cardigans,0
4220,TI522I00Z-503,Blue,100,ALL,https://secure-i5.ztat.net/detail/TI/52/2I/00/Z5/03/TI522I00Z-503@1.1.jpg,TERRY - Jumper - dark blue,Tiger of Sweden,MALE,mens-clothing-jumpers-cardigans,0
4221,TI522I00Z-802,Black,100,ALL,https://secure-i3.ztat.net/detail/TI/52/2I/00/Z8/02/TI522I00Z-802@1.1.jpg,TERRY - Jumper - black,Tiger of Sweden,MALE,mens-clothing-jumpers-cardigans,0
4222,LY222I00U-909,Black,85,ALL,https://secure-i1.ztat.net/detail/LY/22/2I/00/U9/09/LY222I00U-909@1.1.jpg,Jumper - true black,Lyle & Scott,MALE,mens-clothing-jumpers-cardigans,0
4223,SE622I03V-802,Black,32,ALL,https://secure-i3.ztat.net/detail/SE/62/2I/03/V8/02/SE622I03V-802@1.1.jpg,TOWER - Jumper - schwarz,Selected Homme,MALE,mens-clothing-jumpers-cardigans,0
4224,SE622I03V-503,Blue,32,ALL,https://secure-i5.ztat.net/detail/SE/62/2I/03/V5/03/SE622I03V-503@1.1.jpg,TOWER - Jumper - night sky,Selected Homme,MALE,mens-clothing-jumpers-cardigans,0
4225,PU142B0EL-802,Black,35,ALL,https://secure-i3.ztat.net/detail/PU/14/2B/0E/L8/02/PU142B0EL-802@1.1.jpg,Tracksuit top - black,Puma,MALE,mens-clothing-jumpers-cardigans,0
4226,HI122I00W-503,Blue,70,ALL,https://secure-i5.ztat.net/detail/HI/12/2I/00/W5/03/HI122I00W-503@1.1.jpg,TAMBER - Jumper - peacoat,Hilfiger Denim,MALE,mens-clothing-jumpers-cardigans,0
4227,HI122I00W-111,Grey,70,ALL,https://secure-i4.ztat.net/detail/HI/12/2I/00/W1/11/HI122I00W-111@1.1.jpg,TAMBER - Jumper - light grey heather,Hilfiger Denim,MALE,mens-clothing-jumpers-cardigans,0
4228,HI122I00W-802,Black,70,ALL,https://secure-i3.ztat.net/detail/HI/12/2I/00/W8/02/HI122I00W-802@1.1.jpg,TAMBER - Jumper - black,Hilfiger Denim,MALE,mens-clothing-jumpers-cardigans,0
4229,SE622D071-802,Black,39,ALL,https://secure-i3.ztat.net/detail/SE/62/2D/07/18/02/SE622D071-802@1.1.jpg,NOOS - Jumper - black,Selected Homme,MALE,mens-clothing-jumpers-cardigans,0
4230,SE622D071-502,Blue,39,ALL,https://secure-i6.ztat.net/detail/SE/62/2D/07/15/02/SE622D071-502@1.1.jpg,NOOS - Jumper - maritime navy,Selected Homme,MALE,mens-clothing-jumpers-cardigans,0
4231,SE622D071-112,Grey,40,ALL,https://secure-i3.ztat.net/detail/SE/62/2D/07/11/12/SE622D071-112@1.1.jpg,NOOS - Jumper - mid grey melange,Selected Homme,MALE,mens-clothing-jumpers-cardigans,0
4232,UR622J005-850,Black,41,ALL,https://secure-i6.ztat.net/detail/UR/62/2J/00/58/50/UR622J005-850@1.1.jpg,ZIG ZAG - Tracksuit top - black,Urban Classics,MALE,mens-clothing-jumpers-cardigans,0
4233,UR622J007-850,Black,38,ALL,https://secure-i1.ztat.net/detail/UR/62/2J/00/78/50/UR622J007-850@20.2.jpg,2-TONE ZIP - Tracksuit top - black/white,Urban Classics,MALE,mens-clothing-jumpers-cardigans,0
4234,UR622J008-802,Black,38,ALL,https://secure-i2.ztat.net/detail/UR/62/2J/00/88/02/UR622J008-802@10.jpg,Tracksuit top - black,Urban Classics,MALE,mens-clothing-jumpers-cardigans,0
4235,UR622J007-851,Grey,41,ALL,https://secure-i4.ztat.net/detail/UR/62/2J/00/78/51/UR622J007-851@1.2.jpg,2-TONE ZIP - Tracksuit top - black / grey,Urban Classics,MALE,mens-clothing-jumpers-cardigans,0
4236,TO122A00A-802,Blue,80,ALL,https://secure-i5.ztat.net/detail/TO/12/2A/00/A8/02/TO122A00A-802@5.1.jpg,PACIFIC - Jumper - dunkelblau,Tommy Hilfiger,MALE,mens-clothing-jumpers-cardigans,0
4237,LY222I00U-503,Blue,85,ALL,https://secure-i4.ztat.net/detail/LY/22/2I/00/U5/03/LY222I00U-503@1.2.jpg,Jumper - new navy,Lyle & Scott,MALE,mens-clothing-jumpers-cardigans,0
4238,CF522P002-C11,Grey,26,ALL,https://secure-i6.ztat.net/detail/CF/52/2P/00/2C/11/CF522P002-C11@4.jpg,JEGILET - Tracksuit top - gris chine,CELIO,MALE,mens-clothing-jumpers-cardigans,0
4239,F1422I00K-Q11,Black,110,ALL,https://secure-i3.ztat.net/detail/F1/42/2I/00/KQ/11/F1422I00K-Q11@17.jpg,Jumper - black,Filippa K,MALE,mens-clothing-jumpers-cardigans,0
4240,HI122I00X-111,Grey,70,ALL,https://secure-i4.ztat.net/detail/HI/12/2I/00/X1/11/HI122I00X-111@1.1.jpg,TIMBER - Jumper - grey,Hilfiger Denim,MALE,mens-clothing-jumpers-cardigans,0
4241,F1422I00K-C11,Grey,110,ALL,https://secure-i2.ztat.net/detail/F1/42/2I/00/KC/11/F1422I00K-C11@21.jpg,Jumper - grey,Filippa K,MALE,mens-clothing-jumpers-cardigans,0
4242,F1422I00L-K11,Blue,105,ALL,https://secure-i3.ztat.net/detail/F1/42/2I/00/LK/11/F1422I00L-K11@21.1.jpg,Jumper - navy,Filippa K,MALE,mens-clothing-jumpers-cardigans,0
4243,F1422I00L-909,Black,105,ALL,https://secure-i6.ztat.net/detail/F1/42/2I/00/L9/09/F1422I00L-909@32.jpg,Jumper - black,Filippa K,MALE,mens-clothing-jumpers-cardigans,0
4244,BO122J00T-104,Silver,105,ALL,https://secure-i2.ztat.net/detail/BO/12/2J/00/T1/04/BO122J00T-104@1.1.jpg,ZIPUP - Tracksuit top - silver,BOSS Orange,MALE,mens-clothing-jumpers-cardigans,0
4245,HI122I00X-802,Black,70,ALL,https://secure-i3.ztat.net/detail/HI/12/2I/00/X8/02/HI122I00X-802@1.1.jpg,TIMBER - Jumper - black,Hilfiger Denim,MALE,mens-clothing-jumpers-cardigans,0
4246,JA222G03T-909,Black,31,ALL,https://secure-i1.ztat.net/detail/JA/22/2G/03/T9/09/JA222G03T-909@1.1.jpg,NOOS - Jumper - black,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4247,F1422I00L-C11,Grey,110,ALL,https://secure-i1.ztat.net/detail/F1/42/2I/00/LC/11/F1422I00L-C11@3.jpg,Jumper - grey,Filippa K,MALE,mens-clothing-jumpers-cardigans,0
4248,OL422I005-101,Grey,70,ALL,https://secure-i5.ztat.net/detail/OL/42/2I/00/51/01/OL422I005-101@18.jpg,LEVEL 5 - Jumper - grau,Olymp Level 5,MALE,mens-clothing-jumpers-cardigans,0
4249,LY222I00U-112,Grey,85,ALL,https://secure-i3.ztat.net/detail/LY/22/2I/00/U1/12/LY222I00U-112@1.1.jpg,Jumper - grey,Lyle & Scott,MALE,mens-clothing-jumpers-cardigans,0
4250,HI122I00X-503,Blue,70,ALL,https://secure-i5.ztat.net/detail/HI/12/2I/00/X5/03/HI122I00X-503@1.1.jpg,TIMBER - Jumper - blue,Hilfiger Denim,MALE,mens-clothing-jumpers-cardigans,0
4251,CF522P002-Q11,Black,26,ALL,https://secure-i5.ztat.net/detail/CF/52/2P/00/2Q/11/CF522P002-Q11@4.1.jpg,JEGILET - Tracksuit top - noir,CELIO,MALE,mens-clothing-jumpers-cardigans,0
4252,BU122I00V-801,Grey,85,ALL,https://secure-i4.ztat.net/detail/BU/12/2I/00/V8/01/BU122I00V-801@1.1.jpg,BRISTOL - Jumper - grey,Bugatti,MALE,mens-clothing-jumpers-cardigans,0
4253,JA222Q00D-K11,Blue,27,ALL,https://secure-i3.ztat.net/detail/JA/22/2Q/00/DK/11/JA222Q00D-K11@1.jpg,WERNER - Jumper - blue,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4254,SE622D070-112,Grey,40,ALL,https://secure-i3.ztat.net/detail/SE/62/2D/07/01/12/SE622D070-112@1.1.jpg,TOWER - Jumper - mid grey melange,Selected Homme,MALE,mens-clothing-jumpers-cardigans,0
4255,TI522I00Z-101,Grey,100,ALL,https://secure-i6.ztat.net/detail/TI/52/2I/00/Z1/01/TI522I00Z-101@21.jpg,TERRY - Jumper - plutonium,Tiger of Sweden,MALE,mens-clothing-jumpers-cardigans,0
4256,CF522S011-K11,Blue,22,ALL,https://secure-i2.ztat.net/detail/CF/52/2S/01/1K/11/CF522S011-K11@2.jpg,JEGILET - Tracksuit top - indigo,CELIO,MALE,mens-clothing-jumpers-cardigans,0
4257,F1422I00K-503,Blue,110,ALL,https://secure-i6.ztat.net/detail/F1/42/2I/00/K5/03/F1422I00K-503@8.3.jpg,Jumper - navy,Filippa K,MALE,mens-clothing-jumpers-cardigans,0
4258,JA222Q00D-G11,Red,29,ALL,https://secure-i3.ztat.net/detail/JA/22/2Q/00/DG/11/JA222Q00D-G11@4.1.jpg,WERNER - Jumper - red,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4259,TI522Q005-C11,Grey,85,ALL,https://secure-i4.ztat.net/detail/TI/52/2Q/00/5C/11/TI522Q005-C11@1.jpg,HARVARD - Jumper - grey street,Tiger of Sweden,MALE,mens-clothing-jumpers-cardigans,0
4260,BU122I00V-702,Brown,85,ALL,https://secure-i4.ztat.net/detail/BU/12/2I/00/V7/02/BU122I00V-702@1.1.jpg,BRISTOL - Jumper - brown,Bugatti,MALE,mens-clothing-jumpers-cardigans,0
4261,ED122I01T-503,Blue,25,SUMMER,https://secure-i6.ztat.net/detail/ED/12/2I/01/T5/03/ED122I01T-503@18.jpg,ESSENT - Jumper - indigo blue,edc by Esprit,MALE,mens-clothing-jumpers-cardigans,0
4262,SE622J00N-503,Blue,32,ALL,https://secure-i4.ztat.net/detail/SE/62/2J/00/N5/03/SE622J00N-503@1.2.jpg,NEVADA NOOS C - Jumper - dark sky,Selected Homme,MALE,mens-clothing-jumpers-cardigans,0
4263,SE622J00N-102,Grey,32,ALL,https://secure-i1.ztat.net/detail/SE/62/2J/00/N1/02/SE622J00N-102@10.1.jpg,NEVADA NOOS C - Jumper - mid grey,Selected Homme,MALE,mens-clothing-jumpers-cardigans,0
4264,LY222J00N-I00,Lilac,75,ALL,https://secure-i1.ztat.net/detail/LY/22/2J/00/NI/00/LY222J00N-I00@6.1.jpg,Tracksuit top - berry,Lyle & Scott,MALE,mens-clothing-jumpers-cardigans,0
4265,JA222Q06N-G11,Red,30,ALL,https://secure-i3.ztat.net/detail/JA/22/2Q/06/NG/11/JA222Q06N-G11@14.jpg,JJORBEACH REGULAR FIT - Jumper - baked apple,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4266,JA222Q06N-Q11,Black,30,ALL,https://secure-i5.ztat.net/detail/JA/22/2Q/06/NQ/11/JA222Q06N-Q11@14.jpg,JJORBEACH REGULAR FIT - Jumper - black,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4267,JA222Q06N-K11,Blue,30,ALL,https://secure-i5.ztat.net/detail/JA/22/2Q/06/NK/11/JA222Q06N-K11@14.jpg,JJORBEACH REGULAR FIT - Jumper - bering sea,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4268,SO222Q01A-C11,Grey,25,SUMMER,https://secure-i2.ztat.net/detail/SO/22/2Q/01/AC/11/SO222Q01A-C11@14.jpg,Jumper - blend grey,s.Oliver,MALE,mens-clothing-jumpers-cardigans,0
4269,LY222J00N-K12,Blue,90,ALL,https://secure-i2.ztat.net/detail/LY/22/2J/00/NK/12/LY222J00N-K12@1.jpg,Tracksuit top - new navy,Lyle & Scott,MALE,mens-clothing-jumpers-cardigans,0
4270,JA222G03T-503,Blue,33,ALL,https://secure-i5.ztat.net/detail/JA/22/2G/03/T5/03/JA222G03T-503@1.1.jpg,NOOS - Jumper - black navy,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4271,LY222I018-C00,Grey,75,WINTER,https://secure-i5.ztat.net/detail/LY/22/2I/01/8C/00/LY222I018-C00@2.jpg,Jumper - light grey marl,Lyle & Scott,MALE,mens-clothing-jumpers-cardigans,0
4272,SE622S000-C11,Grey,30,ALL,https://secure-i2.ztat.net/detail/SE/62/2S/00/0C/11/SE622S000-C11@4.jpg,HANK - Tracksuit top - light grey melange,Selected Homme,MALE,mens-clothing-jumpers-cardigans,0
4273,JA222G03T-102,Grey,33,ALL,https://secure-i4.ztat.net/detail/JA/22/2G/03/T1/02/JA222G03T-102@1.1.jpg,NOOS - Jumper - grey melange,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4274,OL422I005-302,Red,70,WINTER,https://secure-i2.ztat.net/detail/OL/42/2I/00/53/02/OL422I005-302@1.1.jpg,LEVEL 5 - Jumper - rot,Olymp Level 5,MALE,mens-clothing-jumpers-cardigans,0
4275,MI422J00D-K11,Blue,60,WINTER,https://secure-i2.ztat.net/detail/MI/42/2J/00/DK/11/MI422J00D-K11@2.jpg,FAUSTO - Tracksuit top - slate blue melange,Minimum,MALE,mens-clothing-jumpers-cardigans,0
4276,BU122I00V-802,Black,85,WINTER,https://secure-i3.ztat.net/detail/BU/12/2I/00/V8/02/BU122I00V-802@1.1.jpg,BRISTOL - Jumper - black,Bugatti,MALE,mens-clothing-jumpers-cardigans,0
4277,7SI22Q000-C11,Grey,23,WINTER,https://secure-i6.ztat.net/detail/7S/I2/2Q/00/0C/11/7SI22Q000-C11@24.jpg,Jumper - grau,Sisley,MALE,mens-clothing-jumpers-cardigans,0
4278,LY222I018-Q00,Black,75,WINTER,https://secure-i3.ztat.net/detail/LY/22/2I/01/8Q/00/LY222I018-Q00@2.jpg,Jumper - true black,Lyle & Scott,MALE,mens-clothing-jumpers-cardigans,0
4279,LY222I018-K00,Blue,75,WINTER,https://secure-i2.ztat.net/detail/LY/22/2I/01/8K/00/LY222I018-K00@1.jpg,Jumper - new navy,Lyle & Scott,MALE,mens-clothing-jumpers-cardigans,0
4280,TO222S00O-C11,Grey,45,ALL,https://secure-i6.ztat.net/detail/TO/22/2S/00/OC/11/TO222S00O-C11@14.jpg,Tracksuit top - grau,Tom Tailor,MALE,mens-clothing-jumpers-cardigans,0
4281,TO722Q00C-K11,Blue,35,ALL,https://secure-i4.ztat.net/detail/TO/72/2Q/00/CK/11/TO722Q00C-K11@14.jpg,Jumper - night sky blue,Tom Tailor Denim,MALE,mens-clothing-jumpers-cardigans,0
4282,JO922I00A-801,Grey,55,ALL,https://secure-i4.ztat.net/detail/JO/92/2I/00/A8/01/JO922I00A-801@1.jpg,DAMIEN - Jumper - anthrazit,JOOP!,MALE,mens-clothing-jumpers-cardigans,0
4283,J1722I004-C11,Grey,100,ALL,https://secure-i4.ztat.net/detail/J1/72/2I/00/4C/11/J1722I004-C11@4.jpg,GIDEON - Jumper - grau,JOOP!,MALE,mens-clothing-jumpers-cardigans,0
4284,OS322S00F-K11,Blue,34,ALL,https://secure-i6.ztat.net/detail/OS/32/2S/00/FK/11/OS322S00F-K11@2.jpg,Tracksuit top - true navy,Only & Sons,MALE,mens-clothing-jumpers-cardigans,0
4285,OS322S00F-C11,Grey,34,ALL,https://secure-i2.ztat.net/detail/OS/32/2S/00/FC/11/OS322S00F-C11@2.jpg,Tracksuit top - light grey melange,Only & Sons,MALE,mens-clothing-jumpers-cardigans,0
4286,SO222Q01K-H11,Orange,25,SUMMER,https://secure-i5.ztat.net/detail/SO/22/2Q/01/KH/11/SO222Q01K-H11@14.jpg,Jumper - orange melange,s.Oliver,MALE,mens-clothing-jumpers-cardigans,0
4287,SO222Q01K-I11,Lilac,25,ALL,https://secure-i4.ztat.net/detail/SO/22/2Q/01/KI/11/SO222Q01K-I11@14.jpg,Jumper - lila,s.Oliver,MALE,mens-clothing-jumpers-cardigans,0
4288,OS322S00F-N11,Olive,34,ALL,https://secure-i4.ztat.net/detail/OS/32/2S/00/FN/11/OS322S00F-N11@14.1.jpg,Tracksuit top - olive night,Only & Sons,MALE,mens-clothing-jumpers-cardigans,0
4289,TO222Q00C-M12,Green,27,ALL,https://secure-i1.ztat.net/detail/TO/22/2Q/00/CM/12/TO222Q00C-M12@14.jpg,Jumper - fresh apple melange,Tom Tailor,MALE,mens-clothing-jumpers-cardigans,0
4290,SE622Q01H-Q11,Grey,32,ALL,https://secure-i5.ztat.net/detail/SE/62/2Q/01/HQ/11/SE622Q01H-Q11@14.jpg,SHCLASH - Jumper - pirate black ,Selected Homme,MALE,mens-clothing-jumpers-cardigans,0
4291,SE622Q01H-K11,Grey,32,ALL,https://secure-i5.ztat.net/detail/SE/62/2Q/01/HK/11/SE622Q01H-K11@14.jpg,SHCLASH - Jumper - moonlight blue,Selected Homme,MALE,mens-clothing-jumpers-cardigans,0
4292,SE622Q01H-K12,Blue,32,ALL,https://secure-i4.ztat.net/detail/SE/62/2Q/01/HK/12/SE622Q01H-K12@14.jpg,SHCLASH - Jumper - navy blazer ,Selected Homme,MALE,mens-clothing-jumpers-cardigans,0
4293,TO222Q00N-K11,Blue,55,ALL,https://secure-i5.ztat.net/detail/TO/22/2Q/00/NK/11/TO222Q00N-K11@14.jpg,Jumper - knitted navy,Tom Tailor,MALE,mens-clothing-jumpers-cardigans,0
4294,TO222Q00N-Q11,Black,55,ALL,https://secure-i4.ztat.net/detail/TO/22/2Q/00/NQ/11/TO222Q00N-Q11@15.jpg,Jumper - black,Tom Tailor,MALE,mens-clothing-jumpers-cardigans,0
4295,TO222Q00N-C11,Grey,55,ALL,https://secure-i4.ztat.net/detail/TO/22/2Q/00/NC/11/TO222Q00N-C11@13.jpg,Jumper - stormy gray,Tom Tailor,MALE,mens-clothing-jumpers-cardigans,0
4296,JA222Q047-K11,Blue,32,ALL,https://secure-i4.ztat.net/detail/JA/22/2Q/04/7K/11/JA222Q047-K11@14.jpg,JJPRALEXANDER - Jumper - navy blazer,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4297,JA222Q047-Q11,Black,32,ALL,https://secure-i4.ztat.net/detail/JA/22/2Q/04/7Q/11/JA222Q047-Q11@14.jpg,JJPRALEXANDER - Jumper - black,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4298,JA222Q047-C11,Grey,32,ALL,https://secure-i6.ztat.net/detail/JA/22/2Q/04/7C/11/JA222Q047-C11@14.jpg,JJPRALEXANDER - Jumper - dark grey melange,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4299,JA222Q04B-C11,Grey,40,ALL,https://secure-i2.ztat.net/detail/JA/22/2Q/04/BC/11/JA222Q04B-C11@2.jpg,MOUNTAIN - Jumper - grey melange,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4300,JA222Q04B-K11,Blue,40,ALL,https://secure-i5.ztat.net/detail/JA/22/2Q/04/BK/11/JA222Q04B-K11@14.jpg,MOUNTAIN - Jumper - dark navy,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4301,TT322Q000-K11,Blue,31,ALL,https://secure-i1.ztat.net/detail/TT/32/2Q/00/0K/11/TT322Q000-K11@16.jpg,Jumper - washed navy blue,Tom Tailor Polo Team,MALE,mens-clothing-jumpers-cardigans,0
4302,ED122I01T-G11,Red,25,SUMMER,https://secure-i3.ztat.net/detail/ED/12/2I/01/TG/11/ED122I01T-G11@14.jpg,ESSENT - Jumper - basque red,edc by Esprit,MALE,mens-clothing-jumpers-cardigans,0
4303,TO222S00F-K11,Blue,45,ALL,https://secure-i4.ztat.net/detail/TO/22/2S/00/FK/11/TO222S00F-K11@13.jpg,Tracksuit top - navy,Tom Tailor,MALE,mens-clothing-jumpers-cardigans,0
4304,JA222S065-C11,Grey,40,ALL,https://secure-i3.ztat.net/detail/JA/22/2S/06/5C/11/JA222S065-C11@14.1.jpg,NOOS - Tracksuit top - light grey melange,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4305,JA222S065-K11,Blue,40,ALL,https://secure-i6.ztat.net/detail/JA/22/2S/06/5K/11/JA222S065-K11@14.jpg,NOOS - Tracksuit top - total eclipse,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4306,ED122S00A-K11,Blue,39,SUMMER,https://secure-i5.ztat.net/detail/ED/12/2S/00/AK/11/ED122S00A-K11@13.jpg,Tracksuit top - indigo blue,edc by Esprit,MALE,mens-clothing-jumpers-cardigans,0
4307,ED122S00A-Q11,Black,39,SUMMER,https://secure-i6.ztat.net/detail/ED/12/2S/00/AQ/11/ED122S00A-Q11@14.jpg,Tracksuit top - black,edc by Esprit,MALE,mens-clothing-jumpers-cardigans,0
4308,ED122S00A-C11,Grey,39,SUMMER,https://secure-i2.ztat.net/detail/ED/12/2S/00/AC/11/ED122S00A-C11@14.jpg,Tracksuit top - medium grey melange,edc by Esprit,MALE,mens-clothing-jumpers-cardigans,0
4309,TO722S00L-G11,Red,34,ALL,https://secure-i5.ztat.net/detail/TO/72/2S/00/LG/11/TO722S00L-G11@14.jpg,Tracksuit top - red grape,Tom Tailor Denim,MALE,mens-clothing-jumpers-cardigans,0
4310,TO722S00L-K11,Blue,34,ALL,https://secure-i1.ztat.net/detail/TO/72/2S/00/LK/11/TO722S00L-K11@14.1.jpg,Tracksuit top - night sky blue,Tom Tailor Denim,MALE,mens-clothing-jumpers-cardigans,0
4311,JA222S038-G12,Red,32,ALL,https://secure-i5.ztat.net/detail/JA/22/2S/03/8G/12/JA222S038-G12@13.jpg,STORM SWEAT - Tracksuit top - fig,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4312,JA222S038-M11,Green,32,ALL,https://secure-i1.ztat.net/detail/JA/22/2S/03/8M/11/JA222S038-M11@14.jpg,STORM SWEAT - Tracksuit top - ponderosa pine,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4313,JA222Q03Q-C11,Grey,32,ALL,https://secure-i4.ztat.net/detail/JA/22/2Q/03/QC/11/JA222Q03Q-C11@14.jpg,JJCOSHARP - Jumper - grey melange,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4314,SE622I03V-O11,Brown,32,ALL,https://secure-i5.ztat.net/detail/SE/62/2I/03/VO/11/SE622I03V-O11@14.jpg,TOWER - Jumper - walnut,Selected Homme,MALE,mens-clothing-jumpers-cardigans,0
4315,JA222Q03Q-K11,Blue,32,ALL,https://secure-i3.ztat.net/detail/JA/22/2Q/03/QK/11/JA222Q03Q-K11@13.jpg,JJCOSHARP - Jumper - dress blue,Jack & Jones,MALE,mens-clothing-jumpers-cardigans,0
4316,F1422Q000-K11,Blue,130,ALL,https://secure-i2.ztat.net/detail/F1/42/2Q/00/0K/11/F1422Q000-K11@6.jpg,Jumper - blue,Filippa K,MALE,mens-clothing-jumpers-cardigans,0
